"질의","응답","카테고리"
"명절 음식 뭐가 제일 좋아","나는 전이랑 갈비찜이 제일 좋아","DAILY"
"겨울방학 계획 세웠어","그냥 푹 쉬면서 재충전하려고","DAILY"
"오늘따라 하늘이 예쁘다","그러게 노을이 진짜 예쁘네","DAILY"
"요즘 너무 나른해","봄이라 그런가보다 다들 그렇대","DAILY"
"이 노래 진짜 좋다","어 나도 요즘 계속 듣고 있어","DAILY"
"오늘 좀 웃긴 일 있었어","뭔데 궁금하다 얘기해줘","DAILY"
"요즘 사는 게 재미없어","그럴 때는 새로운 걸 시도해보는 것도 좋아","DAILY"
"오늘 우연히 옛날 친구 만났어","오 반가웠겠다 얘기 많이 했어","DAILY"
"오늘 지갑을 잃어버릴 뻔했어","다행이다 그래도 안 잃어버려서","DAILY"
"오늘 버스를 놓쳤어","아 아깝다 다음 버스는 언제 왔어","DAILY"
"오늘 늦잠 자서 지각할 뻔했어","아슬아슬했겠다 그래도 다행이네","DAILY"
"오늘 갑자기 소나기 맞았어","아이고 우산도 없었는데 고생했다","DAILY"
"오늘 회사에서 칭찬받았어","오 잘했네 축하해","DAILY"
"오늘 시험 망친 것 같아","너무 걱정하지마 결과는 나와봐야 알아","DAILY"
"오늘 친구랑 싸웠어","무슨 일인데 화해는 했어","DAILY"
"오늘 길에서 돈 주웠어","오 럭키하다 경찰서에 맡겼어","DAILY"
"오늘 새로 산 옷 마음에 들어","오 어떤 스타일인지 궁금하다","DAILY"
"오늘 오랜만에 늦잠 잤어","개운했겠다 푹 잤나보네","DAILY"
"이 카페 분위기 진짜 좋다","그러게 조용하고 아늑하네","DAILY"
"요즘 물가가 너무 올랐어","맞아 장 보러 가면 깜짝깜짝 놀라","DAILY"
"요즘 사람들 다 바빠 보여","다들 각자 사정이 있나보다","DAILY"
"오늘 지하철에 사람 진짜 많더라","출퇴근 시간엔 항상 그렇지","DAILY"
"오늘 아침에 새소리 듣고 기분 좋아졌어","오 좋다 그런 소소한 게 힐링이지","DAILY"
"오늘 우연히 좋은 음악 발견했어","오 뭔데 나도 들어보고 싶다","DAILY"
"오늘따라 시간이 안 가네","그런 날 있지 조금만 버텨봐","DAILY"
"오늘 손님이 많이 와서 정신없었어","고생했다 오늘은 푹 쉬어","DAILY"
"오늘따라 커피가 유독 맛있네","원두 바꿨나보다 좋은 신호야","DAILY"
"요즘 가족들이랑 자주 통화해","어 요즘 부쩍 자주 연락하고 있어","DAILY"
"부모님 뵈러 언제 갈 거야","다음 주말에 내려가려고","DAILY"
"형제자매랑 사이 어때","나쁘지 않아 가끔 투닥거리긴 해","DAILY"
"요즘 친구들이랑 자주 만나","요즘은 다들 바빠서 뜸해졌어","DAILY"
"오랜만에 동창회 갔다왔어","오 재밌었겠다 다들 잘 지내던","DAILY"
"이웃이랑 인사 나눈 적 있어","어 가끔 엘리베이터에서 인사해","DAILY"
"요즘 이사 준비하고 있어","오 힘들겠다 짐 정리는 잘 되가","DAILY"
"집들이 뭐 준비해야해","간단한 선물이랑 화장지 세트 챙겨가","DAILY"
"자취 시작했는데 뭐가 제일 힘들어","밥 챙겨먹는 게 제일 힘들지","DAILY"
"룸메이트랑 잘 지내","어 서로 배려 잘 하고 있어","DAILY"
"오늘 청소 좀 했어","오 개운하겠다 집이 깨끗해졌겠네","DAILY"
"빨래 너는 거 귀찮지 않아","맞아 진짜 귀찮은 집안일이야","DAILY"
"설거지 하기 진짜 싫다","나도 그거 제일 미루게 되더라","DAILY"
"오늘 장 보러 갔다왔어","뭐 좀 샀어 필요한 거 다 샀어","DAILY"
"오늘 하루도 수고했어","어 너도 오늘 하루 정말 수고했어","DAILY"
"광합성 원리 알려줘","식물이 빛 에너지로 이산화탄소랑 물을 이용해서 포도당이랑 산소를 만드는 과정이야. 엽록소가 빛을 흡수하는 게 핵심이지.","KNOWLEDGE"
"조선시대 왕 순서 어떻게 돼?","태조부터 시작해서 정종, 태종, 세종 순으로 이어지고 마지막은 순종이야. 총 27명의 왕이 있었어.","KNOWLEDGE"
"금리 인상이 물가에 미치는 영향은?","금리가 오르면 대출이 부담스러워져서 소비랑 투자가 줄어들어. 그러면 수요가 줄면서 물가 상승이 억제되는 효과가 있어.","KNOWLEDGE"
"피타고라스 정리 설명해줘","직각삼각형에서 빗변의 제곱이 나머지 두 변의 제곱의 합과 같다는 정리야. a²+b²=c² 로 표현해.","KNOWLEDGE"
"태양계 행성 순서가 어떻게 되지?","수성, 금성, 지구, 화성, 목성, 토성, 천왕성, 해왕성 순이야.","KNOWLEDGE"
"임진왜란은 언제 일어났어?","1592년에 일본이 조선을 침략하면서 시작됐고 1598년까지 이어졌어.","KNOWLEDGE"
"인플레이션이랑 디플레이션 차이가 뭐야?","인플레이션은 물가가 계속 오르는 거고 디플레이션은 반대로 물가가 계속 내려가는 현상이야.","KNOWLEDGE"
"소수는 뭐야?","1과 자기 자신으로만 나눠지는 1보다 큰 자연수를 말해. 2, 3, 5, 7 같은 숫자들이지.","KNOWLEDGE"
"블랙홀이 뭔지 설명해줘","중력이 너무 강해서 빛조차 빠져나올 수 없는 천체야. 별이 붕괴하면서 생기는 경우가 많아.","KNOWLEDGE"
"세종대왕이 만든 게 뭐야?","한글을 창제한 걸로 제일 유명하고 측우기나 해시계 같은 과학 기구도 많이 만들었어.","KNOWLEDGE"
"GDP가 뭐야?","한 나라 안에서 일정 기간 생산된 재화와 서비스의 총가치를 말해. 경제 규모를 나타내는 대표 지표야.","KNOWLEDGE"
"원주율 파이는 어떤 수야?","원의 둘레를 지름으로 나눈 값인데 3.14159로 끝없이 이어지는 무리수야.","KNOWLEDGE"
"6.25 전쟁은 언제 끝났어?","1950년에 시작해서 1953년 정전협정으로 휴전 상태에 들어갔어. 아직 종전은 아니야.","KNOWLEDGE"
"기준금리는 누가 정해?","한국은 한국은행 금융통화위원회가 결정해. 미국은 연준(Fed)이 정하지.","KNOWLEDGE"
"뉴턴의 운동법칙 세 가지가 뭐야?","관성의 법칙, 가속도의 법칙, 작용반작용의 법칙이야.","KNOWLEDGE"
"삼국시대 나라 세 개가 뭐야?","고구려, 백제, 신라야. 이후에 신라가 통일했지.","KNOWLEDGE"
"환율이 오르면 어떻게 돼?","원화 가치가 떨어진다는 뜻이라 수입 물가는 오르고 수출 기업은 유리해져.","KNOWLEDGE"
"미적분은 왜 배워?","변화율이나 넓이 같은 걸 계산하는 도구라서 물리, 경제 등 여러 분야에서 필수적이야.","KNOWLEDGE"
"DNA랑 RNA 차이가 뭐야?","DNA는 이중나선이고 유전정보를 저장하는 역할, RNA는 단일가닥으로 정보를 전달하고 단백질 합성을 도와.","KNOWLEDGE"
"고려는 언제 세워졌어?","918년에 왕건이 세웠고 936년에 후삼국을 통일했어.","KNOWLEDGE"
"주식이랑 채권 차이가 뭐야?","주식은 회사 지분을 소유하는 거고 채권은 돈을 빌려주고 이자를 받는 거야.","KNOWLEDGE"
"상대성이론 간단히 설명해줘","아인슈타인이 만든 이론인데 시간과 공간이 절대적이지 않고 관측자에 따라 달라진다는 내용이야.","KNOWLEDGE"
"무한소수랑 유한소수 차이가 뭐야?","유한소수는 소수점 아래 자리가 끝나는 수고 무한소수는 끝없이 이어지는 수야.","KNOWLEDGE"
"프랑스 혁명은 언제 일어났어?","1789년에 시작됐어. 왕정을 무너뜨리고 자유, 평등, 박애 이념이 퍼진 계기가 됐지.","KNOWLEDGE"
"복리랑 단리 차이가 뭐야?","단리는 원금에만 이자가 붙고 복리는 이자에도 이자가 붙어서 시간이 지날수록 차이가 커져.","KNOWLEDGE"
"오존층이 왜 중요해?","자외선을 막아주는 역할을 해서 지구 생물을 보호해줘. 파괴되면 피부암 같은 문제가 늘어날 수 있어.","KNOWLEDGE"
"동학농민운동이 뭐야?","1894년에 전봉준이 이끈 농민 봉기인데 부패한 정치와 외세 침탈에 저항한 사건이야.","KNOWLEDGE"
"주식시장에서 코스피랑 코스닥 차이가 뭐야?","코스피는 대형 우량기업 중심이고 코스닥은 중소, 벤처기업 중심 시장이야.","KNOWLEDGE"
"방정식이랑 항등식 차이가 뭐야?","방정식은 특정 값에서만 성립하고 항등식은 모든 값에서 항상 성립해.","KNOWLEDGE"
"세계 2차 대전은 언제 끝났어?","1945년에 끝났어. 독일 항복은 5월, 일본 항복은 8월이야.","KNOWLEDGE"
"실업률은 어떻게 계산해?","경제활동인구 중에서 일자리를 구하지 못한 사람의 비율로 계산해.","KNOWLEDGE"
"만유인력의 법칙이 뭐야?","모든 물체는 질량에 비례하고 거리 제곱에 반비례하는 힘으로 서로 끌어당긴다는 법칙이야.","KNOWLEDGE"
"백제의 수도는 어디였어?","처음엔 한성이었다가 웅진(공주), 나중엔 사비(부여)로 옮겼어.","KNOWLEDGE"
"주가지수 산출 방식이 뭐야?","시가총액 방식이 대표적인데 상장된 기업들의 시가총액 합을 기준 시점과 비교해서 계산해.","KNOWLEDGE"
"확률이랑 통계 차이가 뭐야?","확률은 사건이 일어날 가능성을 다루고 통계는 이미 모은 데이터를 분석하는 학문이야.","KNOWLEDGE"
"청동기 시대 특징이 뭐야?","청동으로 도구를 만들고 계급이 생기고 농경이 발달한 시대야.","KNOWLEDGE"
"환경보호세는 뭐야?","환경오염을 유발하는 활동에 부과하는 세금인데 오염을 줄이려는 목적이 있어.","KNOWLEDGE"
"질량이랑 무게 차이가 뭐야?","질량은 물질의 고유한 양이고 무게는 중력에 의해 받는 힘이야. 달에서는 무게가 줄어들지만 질량은 그대로야.","KNOWLEDGE"
"임산부가 조심해야 할 음식이 뭐야?","생선회 같은 날음식이나 카페인 과다 섭취는 피하는 게 좋아.","KNOWLEDGE"
"근의 공식이 뭐야?","이차방정식 ax²+bx+c=0의 해를 구하는 공식인데 x=(-b±√(b²-4ac))/2a야.","KNOWLEDGE"
"신라의 삼국통일은 언제야?","676년에 나당전쟁에서 승리하면서 삼국통일을 완성했어.","KNOWLEDGE"
"경상수지가 뭐야?","한 나라가 외국과 거래한 상품, 서비스, 소득 등의 수지를 나타내는 지표야.","KNOWLEDGE"
"세포는 어떻게 구성돼?","핵, 세포질, 세포막으로 구성되고 세포 안에 미토콘드리아 같은 소기관들이 있어.","KNOWLEDGE"
"고구려 광개토대왕은 어떤 왕이야?","영토를 크게 확장한 왕으로 유명하고 만주와 한반도 북부까지 지배했어.","KNOWLEDGE"
"주식 배당금이 뭐야?","회사가 이익을 주주들에게 나눠주는 돈이야. 보통 분기나 연간으로 지급해.","KNOWLEDGE"
"등차수열이랑 등비수열 차이가 뭐야?","등차수열은 일정한 수를 더해가는 수열이고 등비수열은 일정한 비율을 곱해가는 수열이야.","KNOWLEDGE"
"빅뱅 이론이 뭐야?","우주가 아주 작은 한 점에서 폭발적으로 팽창하면서 생겨났다는 우주 기원 이론이야.","KNOWLEDGE"
"병자호란은 언제야?","1636년에 청나라가 조선을 침략한 전쟁이야. 인조가 삼전도에서 항복했어.","KNOWLEDGE"
"관세가 뭐야?","외국에서 수입하는 물건에 부과하는 세금이야. 국내 산업 보호 목적으로도 쓰여.","KNOWLEDGE"
"이차함수 그래프는 어떤 모양이야?","포물선 모양이야. 계수가 양수면 아래로 볼록, 음수면 위로 볼록해.","KNOWLEDGE"
"광복절은 무슨 날이야?","1945년 8월 15일 일제강점기에서 해방된 날을 기념하는 날이야.","KNOWLEDGE"
"환율 방어가 뭐야?","정부나 중앙은행이 자국 통화 가치를 지키기 위해 외환시장에 개입하는 걸 말해.","KNOWLEDGE"
"삼투압이 뭐야?","농도가 다른 두 용액 사이에서 물이 이동하려는 압력을 말해.","KNOWLEDGE"
"갑오개혁이 뭐야?","1894년 조선이 근대적 제도를 도입하려고 시행한 개혁이야. 신분제 폐지 같은 내용이 담겼어.","KNOWLEDGE"
"부가가치세가 뭐야?","상품이나 서비스가 거래될 때마다 부가된 가치에 매기는 세금이야. 한국은 보통 10%야.","KNOWLEDGE"
"삼각함수 사인 코사인이 뭐야?","직각삼각형에서 각도와 변의 비율을 나타내는 함수야. 사인은 대변/빗변, 코사인은 밑변/빗변이야.","KNOWLEDGE"
"산업혁명은 언제 시작됐어?","18세기 후반 영국에서 시작됐어. 증기기관 발명이 큰 계기가 됐지.","KNOWLEDGE"
"기회비용이 뭐야?","어떤 선택을 할 때 포기해야 하는 가장 큰 가치를 말해.","KNOWLEDGE"
"태풍이랑 허리케인 차이가 뭐야?","발생 지역만 다르고 원리는 같아. 태풍은 아시아, 허리케인은 대서양 쪽이야.","KNOWLEDGE"
"고려청자가 유명한 이유가 뭐야?","비취색 유약과 상감기법이 세계적으로 인정받는 예술적 가치를 가지고 있어서야.","KNOWLEDGE"
"주가수익비율 PER이 뭐야?","주가를 주당순이익으로 나눈 값인데 주가가 이익 대비 얼마나 고평가됐는지 보는 지표야.","KNOWLEDGE"
"소인수분해가 뭐야?","자연수를 소수들의 곱으로 나타내는 걸 말해. 12는 2×2×3으로 분해돼.","KNOWLEDGE"
"지구온난화 원인이 뭐야?","온실가스가 대기 중에 쌓여서 열을 가두는 게 주된 원인이야.","KNOWLEDGE"
"고려 무신정변이 뭐야?","1170년에 무신들이 문신 중심 정치에 반발해서 정권을 잡은 사건이야.","KNOWLEDGE"
"통화정책이 뭐야?","중앙은행이 금리나 통화량을 조절해서 경제를 안정시키려는 정책이야.","KNOWLEDGE"
"미분이 뭐야?","어떤 함수의 순간 변화율을 구하는 수학 개념이야. 그래프의 기울기를 구한다고 생각하면 돼.","KNOWLEDGE"
"원자랑 분자 차이가 뭐야?","원자는 물질을 이루는 가장 작은 단위고 분자는 원자들이 결합한 형태야.","KNOWLEDGE"
"동아시아 유교문화가 왜 중요해?","가족 중심 가치관과 예의범절, 학문 존중 문화의 기반이 됐어.","KNOWLEDGE"
"기축통화가 뭐야?","국제 거래에서 기준이 되는 통화를 말해. 지금은 미국 달러가 대표적이야.","KNOWLEDGE"
"산성이랑 염기성 차이가 뭐야?","산성은 pH가 7보다 낮고 염기성은 7보다 높아. 7이면 중성이야.","KNOWLEDGE"
"고구려 벽화가 유명한 이유가 뭐야?","당시 생활상, 문화, 사상을 생생하게 보여주는 귀중한 자료라서야.","KNOWLEDGE"
"근로소득세는 어떻게 부과돼?","소득 구간별로 세율이 다르게 적용되는 누진세 방식이야.","KNOWLEDGE"
"함수랑 방정식 차이가 뭐야?","함수는 입력값에 따라 출력값이 정해지는 관계고 방정식은 특정 조건을 만족하는 값을 찾는 식이야.","KNOWLEDGE"
"화산 폭발은 왜 일어나?","지하의 마그마가 압력에 의해 지표면으로 분출하면서 일어나.","KNOWLEDGE"
"한글날은 왜 있는 거야?","세종대왕이 훈민정음을 반포한 걸 기념하는 날이야. 10월 9일이야.","KNOWLEDGE"
"물가지수는 어떻게 만들어?","여러 상품과 서비스 가격을 기준시점 대비 비교해서 지수로 만들어.","KNOWLEDGE"
"음의 정수랑 양의 정수 차이가 뭐야?","0을 기준으로 큰 수는 양수, 작은 수는 음수야.","KNOWLEDGE"
"온실효과가 뭐야?","대기 중 가스가 지구에서 나오는 열을 가둬서 지구를 따뜻하게 유지하는 현상이야.","KNOWLEDGE"
"신라 화랑도가 뭐야?","신라의 청소년 수양 단체인데 무예와 도덕을 함께 배웠어.","KNOWLEDGE"
"경제성장률은 어떻게 계산해?","이번 기간 GDP와 이전 기간 GDP를 비교해서 증가율로 계산해.","KNOWLEDGE"
"로그가 뭐야?","어떤 수를 밑으로 몇 번 거듭제곱해야 특정 값이 나오는지 나타내는 개념이야.","KNOWLEDGE"
"판구조론이 뭐야?","지구 표면이 여러 판으로 나뉘어 있고 이 판들이 움직인다는 이론이야.","KNOWLEDGE"
"동학 사상이 뭐야?","최제우가 창시한 사상인데 인내천, 즉 사람이 곧 하늘이라는 평등사상이 핵심이야.","KNOWLEDGE"
"공정거래위원회가 뭐하는 곳이야?","기업들의 불공정 거래나 독과점 행위를 감시하고 규제하는 정부기관이야.","KNOWLEDGE"
"허수는 뭐야?","제곱해서 음수가 되는 수야. i로 표시하고 i²=-1이야.","KNOWLEDGE"
"극지방 오로라는 왜 생겨?","태양풍의 입자가 지구 자기장과 부딪혀서 대기 중 기체를 자극하며 빛을 내는 거야.","KNOWLEDGE"
"3.1운동은 언제 일어났어?","1919년 3월 1일에 일어난 독립운동이야. 전국적으로 만세운동이 퍼졌어.","KNOWLEDGE"
"환율제도 종류가 뭐가 있어?","고정환율제와 변동환율제가 있어. 한국은 변동환율제를 채택하고 있어.","KNOWLEDGE"
"수열의 극한이 뭐야?","수열의 항이 끝없이 진행될 때 어떤 값에 가까워지는지를 나타내는 개념이야.","KNOWLEDGE"
"대륙이동설은 누가 주장했어?","독일 과학자 베게너가 주장했어. 대륙들이 원래 하나였다가 갈라졌다는 이론이야.","KNOWLEDGE"
"동인도회사가 뭐야?","17세기 유럽 국가들이 아시아 무역을 위해 세운 특허 회사야.","KNOWLEDGE"
"디지털세가 뭐야?","해외 IT 기업들의 국내 매출에 부과하려는 세금 논의를 말해.","KNOWLEDGE"
"집합이 뭐야?","특정 조건을 만족하는 원소들의 모임을 말해. 수학의 기본 개념 중 하나야.","KNOWLEDGE"
"빙하기는 왜 생겨?","지구 기후가 주기적으로 변하면서 기온이 크게 낮아지는 시기 때문에 생겨.","KNOWLEDGE"
"고려의 대외무역은 어땠어?","벽란도를 중심으로 송, 아라비아 상인들과도 교류할 정도로 활발했어.","KNOWLEDGE"
"공매도가 뭐야?","주식을 빌려서 먼저 팔고 나중에 싸게 사서 갚는 투자 방식이야.","KNOWLEDGE"
"벡터랑 스칼라 차이가 뭐야?","벡터는 크기와 방향이 있고 스칼라는 크기만 있는 양이야.","KNOWLEDGE"
"극한기후 현상 이유가 뭐야?","기후변화로 대기와 해양 순환이 불안정해지면서 폭염, 폭우 같은 극단적 날씨가 늘어나.","KNOWLEDGE"
"임오군란이 뭐야?","1882년 구식 군인들이 차별대우에 반발해서 일으킨 반란이야.","KNOWLEDGE"
"환율 하락은 뭘 의미해?","원화 가치가 오른다는 뜻이라 수입은 유리해지고 수출은 불리해질 수 있어.","KNOWLEDGE"
"행렬이 뭐야?","숫자를 행과 열로 배열한 표 형태의 수학적 대상이야. 여러 방정식을 한번에 다룰 때 써.","KNOWLEDGE"
"엘니뇨가 뭐야?","태평양 적도 부근 바닷물 온도가 평소보다 높아지는 현상인데 세계 곳곳 기후에 영향을 줘.","KNOWLEDGE"
"고려의 몽골 침입은 몇 번이었어?","약 6차례에 걸쳐 침입을 받았고 결국 강화를 맺었어.","KNOWLEDGE"
"주식 액면분할이 뭐야?","주식 한 주를 여러 주로 쪼개서 주당 가격을 낮추는 걸 말해.","KNOWLEDGE"
"경우의 수는 어떻게 구해?","어떤 사건이 일어날 수 있는 모든 가짓수를 세는 걸 말해.","KNOWLEDGE"
"자기장이 뭐야?","자석이나 전류 주변에 생기는 힘의 영역을 말해.","KNOWLEDGE"
"발해는 누가 세웠어?","고구려 유민 대조영이 세운 나라야. 고구려 계승 의식이 강했어.","KNOWLEDGE"
"기업공개 IPO가 뭐야?","비상장 기업이 처음으로 주식을 증권시장에 상장해서 일반인도 살 수 있게 하는 절차야.","KNOWLEDGE"
"제곱근이 뭐야?","어떤 수를 제곱해서 특정 값이 나오게 하는 수야. 9의 제곱근은 3이지.","KNOWLEDGE"
"오로라는 어느 지역에서 볼 수 있어?","북극이나 남극 근처 고위도 지역에서 잘 보여.","KNOWLEDGE"
"조선의 과거제도가 뭐야?","관리를 뽑기 위한 시험 제도인데 문과, 무과, 잡과로 나뉘었어.","KNOWLEDGE"
"환율 스와프가 뭐야?","서로 다른 통화를 일정 기간 교환했다가 나중에 다시 바꾸는 금융 거래야.","KNOWLEDGE"
"피보나치 수열이 뭐야?","앞의 두 수를 더해서 다음 수를 만드는 수열이야. 1,1,2,3,5,8 이런 식이지.","KNOWLEDGE"
"미세먼지는 왜 생겨?","자동차 배기가스, 공장 매연, 황사 등 다양한 원인으로 발생해.","KNOWLEDGE"
"동학농민운동 결과는 어떻게 됐어?","진압됐지만 이후 갑오개혁에 영향을 줬고 반봉건, 반외세 의식을 남겼어.","KNOWLEDGE"
"양적완화가 뭐야?","중앙은행이 돈을 풀어서 시중에 유동성을 공급하는 정책이야.","KNOWLEDGE"
"확률변수가 뭐야?","어떤 실험 결과에 숫자를 대응시킨 변수를 말해.","KNOWLEDGE"
"지진은 왜 일어나?","지각판이 움직이면서 쌓인 에너지가 갑자기 방출될 때 일어나.","KNOWLEDGE"
"조선 후기 실학이 뭐야?","실생활에 도움이 되는 학문을 추구한 사상이야. 정약용 같은 학자가 대표적이야.","KNOWLEDGE"
"스태그플레이션이 뭐야?","경기 침체와 물가 상승이 동시에 일어나는 현상이야.","KNOWLEDGE"
"이항분포가 뭐야?","성공 확률이 일정한 독립 시행을 여러 번 했을 때 성공 횟수의 분포야.","KNOWLEDGE"
"조수간만의 차는 왜 생겨?","달과 태양의 인력 때문에 바닷물이 주기적으로 오르내리면서 생겨.","KNOWLEDGE"
"광해군은 어떤 왕이야?","중립외교로 유명하고 이후 인조반정으로 폐위됐어.","KNOWLEDGE"
"환헤지가 뭐야?","환율 변동으로 인한 손실 위험을 줄이기 위한 금융 기법이야.","KNOWLEDGE"
"삼각비 응용은 어디에 쓰여?","건축, 항해, 천문학 등 거리와 각도를 계산하는 다양한 분야에 쓰여.","KNOWLEDGE"
"생태계 먹이사슬이 뭐야?","생물들이 먹고 먹히는 관계로 연결된 구조를 말해.","KNOWLEDGE"
"고려 팔만대장경이 뭐야?","몽골 침입을 부처의 힘으로 물리치려고 만든 불교 경전 목판이야.","KNOWLEDGE"
"채권 수익률은 어떻게 결정돼?","시장 금리와 채권 가격이 반비례 관계로 움직이면서 결정돼.","KNOWLEDGE"
"등고선이 뭐야?","지도에서 같은 높이의 지점을 연결한 선이야.","KNOWLEDGE"
"세계 3대 종교가 뭐야?","기독교, 이슬람교, 불교를 보통 세계 3대 종교로 꼽아.","KNOWLEDGE"
"기업의 유동비율이 뭐야?","유동자산을 유동부채로 나눈 값인데 단기 상환능력을 보는 지표야.","KNOWLEDGE"
"삼각형의 내각의 합은?","삼각형 내각의 합은 항상 180도야.","KNOWLEDGE"
"해류가 뭐야?","바닷물이 일정한 방향으로 흐르는 흐름을 말해. 기후에도 영향을 줘.","KNOWLEDGE"
"조선왕조실록이 뭐야?","조선 왕들의 통치 기록을 담은 방대한 역사서야. 유네스코 세계기록유산이기도 해.","KNOWLEDGE"
"국채금리는 왜 중요해?","시장 전체 금리 수준의 기준이 되고 경제 상황을 반영하는 지표라서야.","KNOWLEDGE"
"순열이랑 조합 차이가 뭐야?","순열은 순서를 고려하고 조합은 순서를 고려하지 않는 경우의 수야.","KNOWLEDGE"
"극한강수는 왜 늘어나?","대기 중 수증기량이 늘면서 폭우 발생 빈도가 높아지는 걸로 봐.","KNOWLEDGE"
"고려의 문벌귀족이 뭐야?","고려 초중기 정치를 주도한 특정 가문 중심의 지배층을 말해.","KNOWLEDGE"
"환율 변동성이 커지면 어떻게 돼?","무역이나 투자에서 불확실성이 커져서 기업들이 리스크 관리에 신경 써야 해.","KNOWLEDGE"
"통계에서 표준편차가 뭐야?","자료가 평균에서 얼마나 흩어져 있는지 나타내는 값이야.","KNOWLEDGE"
"오존층 파괴 원인이 뭐야?","냉매나 스프레이에 쓰이던 프레온가스가 주된 원인으로 지목됐어.","KNOWLEDGE"
"고려 왕건의 정책이 뭐야?","호족 세력을 포섭하려고 혼인정책을 많이 썼고 훈요십조를 남겼어.","KNOWLEDGE"
"신용등급은 어떻게 매겨져?","기업이나 국가의 상환능력을 평가해서 AAA부터 D까지 등급을 매겨.","KNOWLEDGE"
"함수의 그래프 대칭성은 뭘로 판단해?","짝함수는 y축 대칭, 홀함수는 원점 대칭이야.","KNOWLEDGE"
"태양은 어떻게 빛을 내?","수소가 헬륨으로 융합되는 핵융합 반응으로 에너지를 방출해서 빛이 나.","KNOWLEDGE"
"이순신 장군의 대표 전투가 뭐야?","한산도대첩, 명량해전, 노량해전이 대표적이야.","KNOWLEDGE"
"환율조작국이 뭐야?","자국 통화 가치를 인위적으로 조작해 무역에서 이득을 보는 나라를 지칭하는 용어야.","KNOWLEDGE"
"자연로그가 뭐야?","밑이 자연상수 e인 로그를 말해. e는 약 2.718이야.","KNOWLEDGE"
"바이러스랑 세균 차이가 뭐야?","세균은 스스로 증식하는 생명체고 바이러스는 숙주세포 없이는 증식 못 해.","KNOWLEDGE"
"임진왜란 때 활약한 의병은 누구야?","곽재우, 조헌 같은 인물들이 대표적인 의병장이야.","KNOWLEDGE"
"신용카드 리볼빙이 뭐야?","이번 달 결제금액 일부만 갚고 나머지는 다음달로 이월시키는 서비스야.","KNOWLEDGE"
"군집이랑 개체군 차이가 뭐야?","개체군은 같은 종의 무리고 군집은 여러 개체군이 모인 걸 말해.","KNOWLEDGE"
"신라 골품제가 뭐야?","혈통에 따라 신분을 나누던 신라의 엄격한 계급제도야.","KNOWLEDGE"
"보험료율은 어떻게 정해져?","위험률, 손해율, 예정이율 등을 고려해서 산정해.","KNOWLEDGE"
"대수의 법칙이 뭐야?","시행 횟수가 많아질수록 실제 확률에 가까워진다는 법칙이야.","KNOWLEDGE"
"플레이트 경계 종류가 뭐가 있어?","발산형, 수렴형, 보존형 경계가 있어.","KNOWLEDGE"
"신라 성덕대왕신종이 뭐야?","에밀레종으로도 불리는 신라 시대의 거대한 범종이야.","KNOWLEDGE"
"연금저축의 세제혜택이 뭐야?","납입금액 일부에 대해 세액공제를 받을 수 있어.","KNOWLEDGE"
"이차부등식 푸는 법이 뭐야?","이차방정식의 근을 구한 다음 그래프 개형으로 부호를 판단하면 돼.","KNOWLEDGE"
"생물다양성이 왜 중요해?","생태계 균형을 유지하고 자원, 의약품 개발 등에도 중요한 역할을 해.","KNOWLEDGE"
"조선 후기 세도정치가 뭐야?","특정 가문이 권력을 독점하면서 정치가 부패했던 시기를 말해.","KNOWLEDGE"
"주택담보대출비율 LTV가 뭐야?","주택 가격 대비 대출 가능 금액의 비율이야.","KNOWLEDGE"
"이차곡선 종류가 뭐가 있어?","포물선, 타원, 쌍곡선이 대표적인 이차곡선이야.","KNOWLEDGE"
"산호초는 왜 중요해?","해양생물 다양성의 보고이고 해안 침식도 막아주는 역할을 해.","KNOWLEDGE"
"고려의 서희 담판이 뭐야?","거란 침입 때 외교 담판으로 강동6주를 얻어낸 사건이야.","KNOWLEDGE"
"기준환율이 뭐야?","외환시장에서 거래되는 통화의 기준이 되는 환율을 말해.","KNOWLEDGE"
"수학적 귀납법이 뭐야?","기본 명제가 성립함을 보이고 다음 단계도 성립함을 보여서 모든 자연수에 성립함을 증명하는 방법이야.","KNOWLEDGE"
"광합성과 호흡의 차이가 뭐야?","광합성은 에너지를 저장하는 과정이고 호흡은 에너지를 꺼내 쓰는 과정이야.","KNOWLEDGE"
"조선의 신분제도가 뭐야?","양반, 중인, 상민, 천민으로 나뉘어 있었어.","KNOWLEDGE"
"레버리지 투자가 뭐야?","빌린 돈으로 투자 규모를 키워서 수익률을 높이려는 방식이야. 위험도 커져.","KNOWLEDGE"
"함수의 역함수가 뭐야?","원래 함수의 출력을 입력으로, 입력을 출력으로 바꾼 함수야.","KNOWLEDGE"
"극한 생물이 사는 열수구가 뭐야?","심해 바닥에서 뜨거운 물이 솟아나는 곳인데 특이한 생물들이 서식해.","KNOWLEDGE"
"강화도조약이 뭐야?","1876년 조선이 일본과 맺은 최초의 근대적 조약인데 불평등 조약이었어.","KNOWLEDGE"
"신용부도스와프 CDS가 뭐야?","채무불이행 위험에 대비해 보험처럼 거래하는 파생상품이야.","KNOWLEDGE"
"삼각형 합동 조건이 뭐야?","SSS, SAS, ASA 세 가지 조건으로 합동을 판단해.","KNOWLEDGE"
